 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
2683,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,78.711,13.312,0,47,358.356,130.298,4,3
2684,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,35.594,0.348,0,5,333.687,229.397,4,3
2685,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,57.336,0.056,0,5,134.416,212.913,4,3
2686,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,41.924,28.893,0,77,197.514,533.334,4,3
2687,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,73.390,25.831,0,83,332.209,433.689,4,3
2688,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,52.382,3.862,0,29,72.876,4.393,4,3
2689,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,59.813,11.270,0,53,473.674,280.792,4,3
2690,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,43.851,3.073,0,23,557.826,545.812,4,3
2691,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,82.564,2.243,0,23,147.951,530.399,4,3
2692,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,42.108,0.196,0,5,401.182,385.005,4,3
2693,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,72.198,46.004,0,131,445.834,393.670,4,3
2694,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,33.301,0.248,0,5,214.733,273.284,4,3
2695,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,86.967,0.121,0,5,159.882,259.663,4,3
2696,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,99.168,13.327,0,71,120.781,16.164,4,3
2697,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,105.590,122.006,5,255,311.877,261.254,4,3
2698,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,34.126,0.352,0,11,272.897,149.530,4,3
2699,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,64.950,5.496,0,35,296.318,113.059,4,3
2700,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,68.895,2.842,0,29,610.884,407.634,4,3
2701,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,60.914,0.896,0,11,87.311,298.340,4,3
2702,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,83.390,22.257,0,71,40.356,16.008,4,3
2703,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,53.300,5.238,0,29,369.297,145.308,4,3
2704,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,52.382,4.201,0,41,255.828,424.251,4,3
2705,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,84.766,9.938,0,53,58.014,477.375,4,3
2706,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,69.904,35.505,0,119,581.433,326.110,4,3
2707,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,84.766,0.666,0,11,286.587,325.148,4,3
2708,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,61.006,7.931,0,41,576.932,270.604,4,3
2709,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,63.024,0.473,0,5,113.804,409.971,4,3
2710,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,43.759,1.470,0,17,105.852,426.376,4,3
2711,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,78.161,1.425,0,17,443.939,575.475,4,3
2712,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,77.151,33.126,0,95,615.102,418.498,4,3
2713,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,60.914,8.413,0,41,222.054,267.315,4,3
2714,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,60.639,4.495,0,35,590.304,179.085,4,3
2715,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,68.253,5.238,0,29,50.168,177.083,4,3
2716,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,55.134,0.361,0,11,483.968,213.282,4,3
2717,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,34.677,0.960,0,17,288.822,395.136,4,3
2718,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,96.875,28.670,0,77,104.994,264.554,4,3
2719,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,82.564,18.029,0,71,319.483,603.479,4,3
2720,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,51.648,0.419,0,11,301.141,484.135,4,3
2721,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,76.784,3.305,0,23,317.189,246.908,4,3
2722,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,42.842,0.086,0,5,247.114,325.857,4,3
2723,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,46.878,0.266,0,11,266.923,331.515,4,3
2724,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,101.921,21.122,0,89,176.721,256.486,4,3
2725,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,38.255,0.168,0,5,476.867,429.465,4,3
2726,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,67.702,17.396,0,65,521.155,457.167,4,3
2727,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,81.004,11.391,0,53,273.354,46.605,4,3
2728,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,32.659,0.028,0,5,132.715,188.119,4,3
2729,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,41.282,0.311,0,5,98.563,298.668,4,3
2730,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,55.410,4.495,0,29,264.673,495.746,4,3
2731,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,78.069,2.696,0,23,380.886,444.865,4,3
2732,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,56.419,0.081,0,5,240.293,346.187,4,3
2733,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,40.456,2.045,0,29,430.309,256.249,4,3
2734,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,57.428,1.045,0,17,42.278,66.257,4,3
2735,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,52.199,0.935,0,11,278.770,287.515,4,3
2736,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,35.594,0.180,0,5,404.544,233.520,4,3
2737,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,53.850,4.859,0,29,43.244,48.965,4,3
2738,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,37.246,1.308,0,17,528.953,468.325,4,3
2739,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,33.668,0.068,0,5,127.818,357.128,4,3
2740,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,36.787,4.090,0,35,408.369,618.338,4,3
2741,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,60.914,0.553,0,17,289.296,593.996,4,3
2742,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,49.447,1.351,0,17,243.183,24.650,4,3
2743,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,91.738,65.934,0,203,432.569,235.250,4,3
2744,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,35.044,4.518,0,35,181.463,523.319,4,3
2745,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,36.695,0.443,0,11,107.663,30.266,4,3
2746,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,67.244,3.209,0,29,370.770,198.392,4,3
2747,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,79.445,0.383,0,11,115.166,257.074,4,3
2748,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,74.766,1.231,0,17,391.726,55.530,4,3
2749,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,38.530,3.767,0,23,95.213,502.135,4,3
2750,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,62.382,8.493,0,35,64.328,243.127,4,3
2751,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,42.383,0.184,0,5,302.943,359.199,4,3
2752,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,56.052,0.123,0,5,367.187,186.685,4,3
2753,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,50.089,4.187,0,23,458.557,575.794,4,3
2754,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,53.850,11.836,0,53,565.990,515.725,4,3
2755,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,52.382,0.245,0,5,114.063,378.079,4,3
2756,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,57.795,0.351,0,11,75.593,24.183,4,3
2757,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,47.520,0.807,0,11,598.600,447.391,4,3
2758,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,85.867,0.236,0,11,530.111,521.422,4,3
2759,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,70.730,26.031,0,107,380.776,602.358,4,3
2760,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,36.970,0.323,0,5,495.038,343.160,4,3
2761,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,45.135,0.931,0,23,608.240,438.165,4,3
2762,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,69.629,16.281,0,47,149.311,511.215,4,3
2763,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,39.631,2.664,0,23,48.693,465.163,4,3
2764,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,70.730,2.265,0,17,8.969,40.129,4,3
2765,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,43.025,0.550,0,11,333.944,129.917,4,3
2766,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,77.977,0.954,0,11,176.247,573.609,4,3
2767,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,65.226,3.848,0,29,215.592,407.754,4,3
2768,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,72.381,69.838,0,185,261.111,415.410,4,3
2769,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,47.979,7.996,0,35,288.508,504.936,4,3
2770,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,57.336,27.442,0,119,16.721,508.836,4,3
2771,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,38.622,4.071,0,23,366.038,609.469,4,3
2772,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,37.888,0.610,0,11,517.960,484.527,4,3
2773,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,81.371,0.818,0,11,55.632,93.985,4,3
2774,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,53.116,0.207,0,5,298.448,215.196,4,3
2775,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,62.840,7.010,0,35,532.591,428.032,4,3
2776,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,35.136,1.794,0,29,249.619,615.048,4,3
2777,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,57.428,4.978,0,29,324.857,119.127,4,3
2778,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,39.814,0.000,0,0,407.017,336.416,4,3
2779,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,89.719,69.153,5,203,187.147,534.714,4,3
2780,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,54.951,2.917,0,23,201.122,610.166,4,3
2781,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,56.510,16.218,0,65,272.267,206.855,4,3
2782,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,55.685,10.308,0,47,115.304,159.545,4,3
2783,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,97.242,5.196,0,35,375.132,332.578,4,3
2784,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,41.832,8.309,0,41,67.893,98.196,4,3
2785,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,65.226,12.440,0,47,34.223,318.312,4,3
2786,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,37.888,0.133,0,5,414.291,220.150,4,3
2787,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,56.694,0.568,0,11,181.179,422.716,4,3
2788,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,42.750,0.225,0,5,295.246,466.129,4,3
2789,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,33.576,0.579,0,11,19.106,466.318,4,3
2790,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,45.685,1.321,0,17,207.824,549.335,4,3
2791,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,49.722,0.271,0,11,10.316,15.065,4,3
2792,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,56.327,9.028,0,47,166.398,303.961,4,3
2793,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,74.124,8.683,0,35,198.757,570.600,4,3
2794,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,48.988,1.682,0,23,551.811,552.373,4,3
2795,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,35.044,19.031,0,59,207.533,532.921,4,3
2796,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,32.659,0.284,0,11,191.058,287.868,4,3
2797,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,52.933,4.792,0,35,163.111,503.558,4,3
2798,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,37.154,0.200,0,11,545.568,570.297,4,3
2799,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,61.097,0.075,0,5,48.760,611.083,4,3
2800,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,39.722,3.298,0,23,39.574,560.125,4,3
2801,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,62.473,5.549,0,35,564.331,449.714,4,3
2802,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,44.768,0.277,0,5,268.956,569.375,4,3
2803,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,60.272,4.651,0,29,13.848,266.792,4,3
2804,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T7_FRET050,66.418,23.782,0,95,371.730,135.334,4,3
2805,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,41.007,0.078,0,5,352.200,410.829,4,3
2806,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,48.162,0.328,0,11,194.620,277.810,4,3
2807,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,47.520,4.539,0,29,160.339,530.936,4,3
2808,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T7_FRET050,37.888,0.562,0,11,261.269,135.414,4,3
2809,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,67.702,2.316,0,23,134.861,520.232,4,4
2810,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,72.840,18.170,0,65,143.516,138.703,4,4
2811,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,37.154,3.738,0,23,196.077,552.552,4,4
2812,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,39.447,1.374,0,23,545.232,436.466,4,4
2813,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,49.814,0.355,0,11,487.286,392.403,4,4
2814,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,37.154,0.783,0,11,244.005,395.536,4,4
2815,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,47.061,0.495,0,17,274.016,476.293,4,4
2816,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,64.583,6.930,0,41,603.732,420.994,4,4
2817,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,88.894,1.150,0,17,283.049,169.758,4,4
2818,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,39.447,0.163,0,5,212.489,243.882,4,4
2819,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,82.105,1.217,0,17,194.150,508.665,4,4
2820,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,58.620,10.679,0,47,471.032,42.299,4,4
2821,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,46.786,0.565,0,11,599.363,232.384,4,4
2822,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,34.402,0.541,0,11,204.834,137.128,4,4
2823,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,55.501,2.048,0,23,353.424,330.854,4,4
2824,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,44.401,0.924,0,17,399.700,525.350,4,4
2825,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,55.134,6.295,0,35,187.234,610.626,4,4
2826,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,69.629,17.304,0,83,229.076,529.159,4,4
2827,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,85.408,3.375,0,23,136.392,12.606,4,4
2828,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,51.740,4.218,0,41,173.055,506.007,4,4
2829,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,52.841,29.002,0,89,536.101,482.684,4,4
2830,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,68.161,37.342,0,119,54.930,269.173,4,4
2831,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,38.530,13.155,0,47,601.128,403.430,4,4
2832,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,59.813,0.414,0,5,505.404,232.281,4,4
2833,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,87.059,13.205,0,53,271.028,397.405,4,4
2834,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,66.326,12.149,0,47,371.646,283.318,4,4
2835,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,38.622,2.126,0,17,178.271,482.295,4,4
2836,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,41.649,0.165,0,5,20.488,597.538,4,4
2837,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,55.593,2.111,0,29,389.237,332.503,4,4
2838,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,43.759,8.805,0,41,179.895,270.152,4,4
2839,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,78.711,43.122,0,137,358.356,130.298,4,4
2840,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,35.594,0.657,0,17,333.687,229.397,4,4
2841,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,57.336,0.120,0,5,134.416,212.913,4,4
2842,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,41.924,19.009,0,59,197.514,533.334,4,4
2843,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,73.390,28.999,0,77,332.209,433.689,4,4
2844,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,52.382,4.434,0,29,72.876,4.393,4,4
2845,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,59.813,16.121,0,53,473.674,280.792,4,4
2846,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,43.851,3.220,0,23,557.826,545.812,4,4
2847,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,82.564,1.357,0,17,147.951,530.399,4,4
2848,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,42.108,0.381,0,5,401.182,385.005,4,4
2849,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,72.198,66.555,5,173,445.834,393.670,4,4
2850,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,33.301,0.529,0,11,214.733,273.284,4,4
2851,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,86.967,0.201,0,11,159.882,259.663,4,4
2852,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,99.168,10.181,0,53,120.781,16.164,4,4
2853,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,105.590,109.693,5,255,311.877,261.254,4,4
2854,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,34.126,0.626,0,11,272.897,149.530,4,4
2855,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,64.950,12.453,0,47,296.318,113.059,4,4
2856,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,68.895,6.092,0,41,610.884,407.634,4,4
2857,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,60.914,2.402,0,23,87.311,298.340,4,4
2858,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,83.390,20.710,0,59,40.356,16.008,4,4
2859,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,53.300,13.589,0,53,369.297,145.308,4,4
2860,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,52.382,11.093,0,65,255.828,424.251,4,4
2861,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,84.766,6.637,0,35,58.014,477.375,4,4
2862,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,69.904,73.154,0,215,581.433,326.110,4,4
2863,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,84.766,0.741,0,17,286.587,325.148,4,4
2864,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,61.006,16.159,0,59,576.932,270.604,4,4
2865,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,63.024,1.055,0,17,113.804,409.971,4,4
2866,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,43.759,3.755,0,23,105.852,426.376,4,4
2867,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,78.161,1.438,0,17,443.939,575.475,4,4
2868,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,77.151,39.096,0,101,615.102,418.498,4,4
2869,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,60.914,23.886,0,95,222.054,267.315,4,4
2870,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,60.639,8.691,0,41,590.304,179.085,4,4
2871,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,68.253,4.751,0,29,50.168,177.083,4,4
2872,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,55.134,0.243,0,11,483.968,213.282,4,4
2873,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,34.677,2.495,0,35,288.822,395.136,4,4
2874,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,96.875,18.319,0,65,104.994,264.554,4,4
2875,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,82.564,13.428,0,53,319.483,603.479,4,4
2876,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,51.648,0.689,0,11,301.141,484.135,4,4
2877,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,76.784,7.474,0,29,317.189,246.908,4,4
2878,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,42.842,0.120,0,11,247.114,325.857,4,4
2879,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,46.878,0.393,0,11,266.923,331.515,4,4
2880,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,101.921,23.095,0,77,176.721,256.486,4,4
2881,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,38.255,0.602,0,11,476.867,429.465,4,4
2882,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,67.702,17.810,0,59,521.155,457.167,4,4
2883,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,81.004,21.435,0,77,273.354,46.605,4,4
2884,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,32.659,0.140,0,5,132.715,188.119,4,4
2885,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,41.282,0.369,0,11,98.563,298.668,4,4
2886,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,55.410,3.871,0,29,264.673,495.746,4,4
2887,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,78.069,6.819,0,35,380.886,444.865,4,4
2888,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,56.419,0.213,0,11,240.293,346.187,4,4
2889,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,40.456,8.302,0,59,430.309,256.249,4,4
2890,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,57.428,1.061,0,11,42.278,66.257,4,4
2891,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,52.199,1.378,0,17,278.770,287.515,4,4
2892,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,35.594,0.206,0,5,404.544,233.520,4,4
2893,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,53.850,5.601,0,29,43.244,48.965,4,4
2894,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,37.246,3.264,0,23,528.953,468.325,4,4
2895,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,33.668,0.082,0,5,127.818,357.128,4,4
2896,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T12_FRET 01_052,36.787,2.479,0,17,408.369,618.338,4,4
2897,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T12_FRET 01_052,60.914,0.495,0,11,289.296,593.996,4,4
