 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
1785,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,52.657,3.956,0,23,502.018,306.705,4,1
1786,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,78.711,12.688,0,47,28.782,476.982,4,1
1787,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,34.126,0.960,0,11,341.306,506.782,4,1
1788,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,45.594,0.604,0,11,254.516,441.124,4,1
1789,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,76.509,0.380,0,11,590.087,155.888,4,1
1790,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,38.622,2.758,0,23,78.332,88.689,4,1
1791,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,39.080,0.566,0,11,166.497,364.100,4,1
1792,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,47.887,36.567,0,95,224.549,81.890,4,1
1793,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,53.483,9.300,0,41,41.274,573.696,4,1
1794,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,69.079,7.799,0,35,574.438,384.777,4,1
1795,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,57.244,7.473,0,29,307.373,64.480,4,1
1796,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,78.069,8.323,0,47,114.532,111.411,4,1
1797,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,42.933,9.250,0,47,495.896,400.433,4,1
1798,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,95.499,140.160,5,255,303.389,378.079,4,1
1799,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,52.015,7.892,0,35,286.251,39.079,4,1
1800,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,72.106,3.051,0,35,267.898,569.447,4,1
1801,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,78.069,39.501,0,131,567.320,160.578,4,1
1802,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,59.630,1.000,0,17,189.302,457.783,4,1
1803,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,69.262,7.670,0,35,243.594,608.256,4,1
1804,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,49.355,18.082,0,53,130.887,404.576,4,1
1805,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,41.190,0.889,0,11,131.710,181.422,4,1
1806,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,51.832,6.977,0,35,132.204,65.201,4,1
1807,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,51.373,23.868,0,83,129.348,246.210,4,1
1808,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,82.472,4.974,0,29,317.692,409.251,4,1
1809,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,76.601,20.132,0,77,41.121,263.081,4,1
1810,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,58.620,9.171,0,53,407.419,175.570,4,1
1811,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,79.445,1.924,0,17,145.329,589.893,4,1
1812,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,62.198,51.451,5,161,95.016,356.586,4,1
1813,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,74.675,60.308,0,179,171.306,254.915,4,1
1814,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,60.455,13.892,0,59,362.441,481.023,4,1
1815,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,50.731,4.532,0,23,36.205,51.519,4,1
1816,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,56.877,49.624,0,113,564.976,473.785,4,1
1817,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,62.932,42.404,0,155,369.170,245.714,4,1
1818,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,46.052,8.992,0,35,407.616,420.428,4,1
1819,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,51.098,3.189,0,29,520.635,584.631,4,1
1820,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,77.794,37.052,0,107,381.966,267.499,4,1
1821,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,50.364,23.872,0,71,24.752,54.862,4,1
1822,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,81.371,179.533,0,255,180.336,290.700,4,1
1823,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,63.849,98.784,11,227,606.601,381.052,4,1
1824,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,42.108,31.074,0,89,3.760,115.944,4,1
1825,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,81.647,13.717,0,53,455.447,161.826,4,1
1826,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,54.034,0.187,0,5,464.827,22.669,4,1
1827,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,36.879,1.000,0,17,128.185,344.459,4,1
1828,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,59.996,36.919,0,101,516.238,232.474,4,1
1829,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,77.243,2.745,0,23,431.150,527.311,4,1
1830,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,41.557,2.113,0,17,73.811,51.881,4,1
1831,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,39.539,0.775,0,11,280.734,313.282,4,1
1832,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,63.207,58.714,0,143,537.641,181.535,4,1
1833,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,84.582,12.566,0,53,69.507,449.782,4,1
1834,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,83.573,5.795,0,41,376.580,441.098,4,1
1835,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,73.207,9.568,0,41,449.935,391.249,4,1
1836,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,67.702,11.431,0,53,91.364,89.598,4,1
1837,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,91.738,20.134,0,59,318.200,558.783,4,1
1838,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,63.299,19.929,0,65,561.092,37.730,4,1
1839,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,71.647,8.759,0,41,276.951,204.419,4,1
1840,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,83.023,21.909,0,71,525.534,202.106,4,1
1841,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,88.160,7.751,0,41,155.350,267.410,4,1
1842,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,68.161,11.723,0,47,475.842,522.309,4,1
1843,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,60.363,21.384,0,71,379.856,461.331,4,1
1844,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,62.473,5.683,0,35,24.820,493.389,4,1
1845,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,94.582,26.608,0,83,586.785,211.483,4,1
1846,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,65.409,0.641,0,11,424.002,544.320,4,1
1847,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,65.317,0.240,0,11,443.407,194.929,4,1
1848,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,43.392,9.021,0,35,151.757,388.534,4,1
1849,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,64.308,18.700,0,71,317.522,535.154,4,1
1850,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,62.565,1.258,0,11,315.440,33.467,4,1
1851,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,63.941,5.844,0,35,265.596,243.802,4,1
1852,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,69.996,40.587,0,107,284.253,100.644,4,1
1853,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,36.053,9.036,0,41,399.058,207.739,4,1
1854,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,51.373,1.525,0,23,123.879,219.583,4,1
1855,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T0_FRET020,35.961,0.166,0,5,482.557,228.835,4,1
1856,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T0_FRET020,42.658,14.871,0,59,164.557,118.606,4,1
1857,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,39.906,0.186,0,11,214.048,389.371,4,2
1858,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,97.425,9.657,0,47,409.535,500.357,4,2
1859,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,85.224,4.125,0,29,409.133,401.363,4,2
1860,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,90.086,23.727,0,71,571.123,351.699,4,2
1861,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,67.519,1.236,0,17,41.712,365.882,4,2
1862,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,81.004,71.177,5,161,516.186,401.747,4,2
1863,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,102.563,54.953,0,161,490.481,395.921,4,2
1864,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,48.071,0.607,0,11,144.918,444.152,4,2
1865,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,52.382,0.441,0,11,425.105,148.616,4,2
1866,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,65.134,9.672,0,47,308.069,192.033,4,2
1867,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,71.280,123.400,0,255,616.264,395.313,4,2
1868,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,55.593,10.741,0,41,320.827,186.102,4,2
1869,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,82.380,101.253,0,255,148.514,374.905,4,2
1870,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,34.218,10.024,0,41,617.459,315.515,4,2
1871,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,47.153,1.743,0,17,75.013,224.238,4,2
1872,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,59.996,0.745,0,17,389.869,163.118,4,2
1873,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,35.869,4.801,0,23,305.417,85.340,4,2
1874,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,53.758,18.794,0,59,500.726,328.400,4,2
1875,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,67.427,14.947,0,59,95.614,35.862,4,2
1876,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,57.520,3.518,0,29,206.373,583.888,4,2
1877,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,93.297,72.031,0,215,276.465,273.787,4,2
1878,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,51.557,2.868,0,29,390.059,247.271,4,2
1879,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,100.453,63.340,0,197,176.881,339.736,4,2
1880,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,47.337,3.362,0,23,319.102,229.261,4,2
1881,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,59.171,0.147,0,5,215.042,363.142,4,2
1882,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,92.563,42.885,0,125,37.027,41.859,4,2
1883,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,45.777,5.637,0,35,3.791,95.766,4,2
1884,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,58.712,13.106,0,65,490.237,275.320,4,2
1885,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,62.198,18.711,0,95,30.987,155.271,4,2
1886,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,64.216,1.083,0,11,282.384,441.219,4,2
1887,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,58.804,6.847,0,35,576.555,339.631,4,2
1888,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,120.085,146.406,0,255,109.516,381.113,4,2
1889,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,44.126,1.339,0,11,513.672,183.230,4,2
1890,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,83.114,2.526,0,17,535.927,313.307,4,2
1891,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,51.924,12.177,0,65,239.062,4.006,4,2
1892,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,97.059,4.443,0,29,467.514,46.480,4,2
1893,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,84.490,53.765,0,155,565.117,580.823,4,2
1894,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,54.492,7.120,0,47,401.351,46.044,4,2
1895,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,49.080,14.523,0,65,396.842,88.882,4,2
1896,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,54.951,8.785,0,47,545.013,474.293,4,2
1897,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,37.704,4.489,0,29,2.435,403.675,4,2
1898,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,76.601,22.304,0,77,394.788,430.386,4,2
1899,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,83.206,16.379,0,59,84.137,106.168,4,2
1900,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,55.777,11.207,0,47,59.057,518.518,4,2
1901,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,52.657,2.747,0,29,502.018,306.705,4,2
1902,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,78.711,14.057,0,65,28.782,476.982,4,2
1903,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,34.126,0.726,0,11,341.306,506.782,4,2
1904,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,45.594,0.457,0,11,254.516,441.124,4,2
1905,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,76.509,0.324,0,5,590.087,155.888,4,2
1906,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,38.622,1.964,0,23,78.332,88.689,4,2
1907,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,39.080,0.664,0,11,166.497,364.100,4,2
1908,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,47.887,26.751,0,95,224.549,81.890,4,2
1909,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,53.483,9.919,0,47,41.274,573.696,4,2
1910,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,69.079,9.509,0,47,574.438,384.777,4,2
1911,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,57.244,5.337,0,47,307.373,64.480,4,2
1912,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,78.069,8.215,0,41,114.532,111.411,4,2
1913,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,42.933,8.671,0,35,495.896,400.433,4,2
1914,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,95.499,131.484,5,255,303.389,378.079,4,2
1915,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,52.015,6.007,0,29,286.251,39.079,4,2
1916,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,72.106,2.920,0,35,267.898,569.447,4,2
1917,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,78.069,36.747,0,107,567.320,160.578,4,2
1918,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,59.630,0.835,0,11,189.302,457.783,4,2
1919,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,69.262,7.869,0,41,243.594,608.256,4,2
1920,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,49.355,13.855,0,65,130.887,404.576,4,2
1921,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,41.190,0.546,0,11,131.710,181.422,4,2
1922,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,51.832,5.388,0,35,132.204,65.201,4,2
1923,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,51.373,17.130,0,71,129.348,246.210,4,2
1924,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,82.472,4.911,0,29,317.692,409.251,4,2
1925,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,76.601,14.759,0,71,41.121,263.081,4,2
1926,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,58.620,7.366,0,29,407.419,175.570,4,2
1927,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,79.445,2.047,0,17,145.329,589.893,4,2
1928,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,62.198,47.081,0,113,95.016,356.586,4,2
1929,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,74.675,46.726,0,131,171.306,254.915,4,2
1930,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,60.455,13.452,0,59,362.441,481.023,4,2
1931,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,50.731,4.467,0,29,36.205,51.519,4,2
1932,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,56.877,38.598,0,119,564.976,473.785,4,2
1933,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,62.932,26.765,0,113,369.170,245.714,4,2
1934,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,46.052,7.986,0,35,407.616,420.428,4,2
1935,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,51.098,2.749,0,23,520.635,584.631,4,2
1936,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,77.794,29.662,0,95,381.966,267.499,4,2
1937,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,50.364,23.634,0,65,24.752,54.862,4,2
1938,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,81.371,150.312,5,255,180.336,290.700,4,2
1939,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,63.849,72.690,5,197,606.601,381.052,4,2
1940,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,42.108,25.279,0,77,3.760,115.944,4,2
1941,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,81.647,13.421,0,59,455.447,161.826,4,2
1942,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,54.034,0.136,0,5,464.827,22.669,4,2
1943,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,36.879,0.575,0,11,128.185,344.459,4,2
1944,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,59.996,33.613,0,89,516.238,232.474,4,2
1945,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,77.243,2.657,0,23,431.150,527.311,4,2
1946,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,41.557,1.870,0,17,73.811,51.881,4,2
1947,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,39.539,0.566,0,11,280.734,313.282,4,2
1948,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,63.207,41.267,0,149,537.641,181.535,4,2
1949,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,84.582,11.807,0,47,69.507,449.782,4,2
1950,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,83.573,5.866,0,35,376.580,441.098,4,2
1951,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,73.207,9.444,0,95,449.935,391.249,4,2
1952,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,67.702,14.100,0,77,91.364,89.598,4,2
1953,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,91.738,22.631,0,71,318.200,558.783,4,2
1954,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,63.299,14.116,0,53,561.092,37.730,4,2
1955,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,71.647,6.099,0,35,276.951,204.419,4,2
1956,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,83.023,17.922,0,71,525.534,202.106,4,2
1957,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,88.160,10.687,0,41,155.350,267.410,4,2
1958,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,68.161,12.694,0,41,475.842,522.309,4,2
1959,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,60.363,19.378,0,53,379.856,461.331,4,2
1960,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,62.473,5.799,0,35,24.820,493.389,4,2
1961,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,94.582,23.582,0,71,586.785,211.483,4,2
1962,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,65.409,0.447,0,11,424.002,544.320,4,2
1963,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,65.317,0.183,0,5,443.407,194.929,4,2
1964,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,43.392,8.588,0,29,151.757,388.534,4,2
1965,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,64.308,22.287,0,83,317.522,535.154,4,2
1966,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,62.565,1.223,0,11,315.440,33.467,4,2
1967,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,63.941,4.268,0,35,265.596,243.802,4,2
1968,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,69.996,35.713,0,113,284.253,100.644,4,2
1969,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,36.053,5.969,0,41,399.058,207.739,4,2
1970,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,51.373,1.498,0,35,123.879,219.583,4,2
1971,FRET_Rec.tif:Other:c:4/6 - Sequence 004/T2_FRET022,35.961,0.153,0,5,482.557,228.835,4,2
1972,FRET_Rec.tif:Positive:c:4/6 - Sequence 004/T2_FRET022,42.658,10.413,0,53,164.557,118.606,4,2
1973,FRET_Rec.tif:Other:c:4/6 - Sequence 005/T7_FRET035,39.906,0.257,0,11,214.048,389.371,4,3
1974,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,97.425,6.642,0,35,409.535,500.357,4,3
1975,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,85.224,3.293,0,29,409.133,401.363,4,3
1976,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,90.086,22.192,0,71,571.123,351.699,4,3
1977,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,67.519,1.326,0,17,41.712,365.882,4,3
1978,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,81.004,48.275,0,143,516.186,401.747,4,3
1979,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,102.563,37.046,0,131,490.481,395.921,4,3
1980,FRET_Rec.tif:Other:c:4/6 - Sequence 005/T7_FRET035,48.071,0.605,0,11,144.918,444.152,4,3
1981,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,52.382,0.354,0,11,425.105,148.616,4,3
1982,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,65.134,12.648,0,53,308.069,192.033,4,3
1983,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,71.280,127.363,0,255,616.264,395.313,4,3
1984,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,55.593,12.465,0,65,320.827,186.102,4,3
1985,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,82.380,101.962,0,255,148.514,374.905,4,3
1986,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,34.218,9.389,0,41,617.459,315.515,4,3
1987,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,47.153,1.924,0,23,75.013,224.238,4,3
1988,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,59.996,0.943,0,17,389.869,163.118,4,3
1989,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,35.869,5.754,0,35,305.417,85.340,4,3
1990,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,53.758,16.273,0,53,500.726,328.400,4,3
1991,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,67.427,11.188,0,47,95.614,35.862,4,3
1992,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,57.520,2.467,0,17,206.373,583.888,4,3
1993,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,93.297,67.432,0,179,276.465,273.787,4,3
1994,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,51.557,3.359,0,23,390.059,247.271,4,3
1995,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,100.453,54.850,0,173,176.881,339.736,4,3
1996,FRET_Rec.tif:Other:c:4/6 - Sequence 005/T7_FRET035,47.337,3.940,0,29,319.102,229.261,4,3
1997,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,59.171,0.171,0,5,215.042,363.142,4,3
1998,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,92.563,31.739,0,113,37.027,41.859,4,3
1999,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,45.777,5.563,0,23,3.791,95.766,4,3
2000,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,58.712,10.003,0,47,490.237,275.320,4,3
2001,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,62.198,17.789,0,53,30.987,155.271,4,3
2002,FRET_Rec.tif:Positive:c:4/6 - Sequence 005/T7_FRET035,64.216,0.999,0,11,282.384,441.219,4,3
