 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
1198,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,38.438,19.976,0,65,600.638,375.586,2,3
1199,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,71.372,125.208,59,239,340.908,388.262,2,3
1200,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.612,33.739,0,83,239.716,73.327,2,3
1201,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,51.281,51.862,11,107,219.857,459.523,2,3
1202,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,74.399,69.395,5,137,464.685,375.784,2,3
1203,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,45.135,37.415,11,77,599.643,15.184,2,3
1204,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,66.143,65.075,11,131,191.769,74.156,2,3
1205,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,63.116,28.615,0,71,403.325,604.641,2,3
1206,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,66.602,62.496,5,155,71.528,74.410,2,3
1207,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,90.637,125.800,29,255,566.369,13.471,2,3
1208,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.136,18.995,0,65,335.881,224.149,2,3
1209,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,41.374,15.149,0,71,448.741,143.086,2,3
1210,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,39.447,40.156,0,101,336.384,511.888,2,3
1211,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,48.988,36.163,0,95,442.728,471.872,2,3
1212,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,42.475,77.920,17,173,202.406,296.395,2,3
1213,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,69.445,43.988,5,107,435.296,173.290,2,3
1214,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,48.346,55.702,0,125,114.440,299.465,2,3
1215,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.044,27.976,0,65,179.819,261.039,2,3
1216,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,81.280,104.989,17,221,471.672,300.481,2,3
1217,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,32.934,34.443,0,89,33.025,359.399,2,3
1218,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,78.711,60.140,17,119,145.547,15.942,2,3
1219,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,55.501,89.030,17,197,511.397,176.310,2,3
1220,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,48.254,30.553,0,95,110.871,423.168,2,3
1221,FRET_Rec.tif:30-Positive:c:2/6 - Sequence 001/T7_FRET 01_021,39.906,105.372,41,167,366.885,367.785,2,3
1222,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,66.877,73.864,11,155,96.502,25.009,2,3
1223,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,57.061,80.029,29,149,381.241,173.388,2,3
1224,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,40.823,38.519,5,95,391.581,554.871,2,3
1225,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,75.133,16.239,0,59,551.818,39.476,2,3
1226,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.319,37.623,0,131,513.664,357.062,2,3
1227,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,43.942,29.280,0,89,421.847,86.763,2,3
1228,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,34.952,74.843,23,131,242.100,58.487,2,3
1229,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.227,12.846,0,47,67.161,243.579,2,3
1230,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,114.305,146.210,23,255,131.513,428.638,2,3
1231,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.044,18.547,0,47,561.318,122.540,2,3
1232,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,49.263,61.603,23,113,507.740,571.948,2,3
1233,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,139.808,27.422,0,113,356.764,35.947,2,3
1234,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,55.226,87.635,17,215,74.788,341.496,2,3
1235,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.484,30.225,0,89,580.438,446.416,2,3
1236,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,56.327,27.932,0,83,498.003,175.355,2,3
1237,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.778,38.831,5,101,131.944,219.308,2,3
1238,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,50.456,35.398,0,89,514.532,438.773,2,3
1239,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,55.043,60.870,5,143,497.173,209.864,2,3
1240,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,69.170,47.653,11,107,611.818,369.475,2,3
1241,FRET_Rec.tif:51-Other:c:2/6 - Sequence 001/T7_FRET 01_021,86.692,38.630,0,107,306.178,292.511,2,3
1242,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,49.171,21.664,0,59,118.938,133.222,2,3
1243,FRET_Rec.tif:53-Other:c:2/6 - Sequence 001/T7_FRET 01_021,73.482,20.086,0,83,267.740,21.817,2,3
1244,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,118.617,128.479,35,255,438.744,609.863,2,3
1245,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,68.620,78.316,23,197,139.092,343.764,2,3
1246,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,43.300,5.193,0,29,404.379,346.086,2,3
1247,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,50.456,111.418,29,251,285.918,613.601,2,3
1248,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,53.300,24.444,0,71,420.402,492.186,2,3
1249,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,84.307,62.422,0,143,60.618,33.933,2,3
1250,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,36.053,21.766,0,71,468.945,238.477,2,3
1251,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,82.105,90.294,29,197,114.097,46.259,2,3
1252,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.154,64.333,23,161,298.105,593.588,2,3
1253,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,78.344,92.878,23,179,32.333,268.378,2,3
1254,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,56.052,42.524,0,89,52.867,413.260,2,3
1255,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,55.318,62.851,5,143,116.123,183.601,2,3
1256,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,38.071,17.518,0,71,362.825,229.094,2,3
1257,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,56.602,21.348,0,65,171.038,243.124,2,3
1258,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,80.821,153.981,29,255,121.061,227.729,2,3
1259,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.502,29.439,0,77,183.521,338.721,2,3
1260,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,36.512,30.535,0,101,456.874,156.475,2,3
1261,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.393,28.821,0,59,553.166,3.566,2,3
1262,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,79.812,118.193,23,251,155.459,591.584,2,3
1263,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,34.310,31.144,0,101,327.891,508.475,2,3
1264,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,41.924,43.074,11,95,281.374,310.639,2,3
1265,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,42.842,33.739,0,119,255.195,208.326,2,3
1266,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,42.750,54.064,0,161,500.695,433.124,2,3
1267,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.044,16.911,0,53,576.424,192.532,2,3
1268,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,36.787,24.481,0,59,248.433,30.484,2,3
1269,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,66.602,95.950,5,239,417.570,230.905,2,3
1270,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,39.355,22.238,0,59,44.965,468.605,2,3
1271,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,50.639,57.611,0,131,166.704,41.421,2,3
1272,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,34.493,23.372,0,65,272.091,535.284,2,3
1273,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,93.114,198.105,53,255,356.784,358.381,2,3
1274,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,36.970,64.931,0,167,221.942,419.242,2,3
1275,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,38.163,27.322,0,59,175.255,355.087,2,3
1276,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,62.840,91.978,29,179,357.322,601.030,2,3
1277,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.979,37.341,0,101,413.709,372.211,2,3
1278,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,98.068,135.692,17,255,413.607,124.032,2,3
1279,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.337,58.830,0,167,452.073,268.945,2,3
1280,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,55.960,78.013,17,161,534.044,584.738,2,3
1281,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.337,21.897,0,71,575.940,149.640,2,3
1282,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,60.639,77.445,5,143,442.285,355.580,2,3
1283,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,83.573,101.244,23,191,487.454,565.123,2,3
1284,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,45.227,50.895,5,149,489.527,491.376,2,3
1285,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,39.080,58.648,11,119,454.736,196.691,2,3
1286,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,55.043,39.730,5,101,515.173,559.905,2,3
1287,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,68.161,84.518,17,167,523.222,471.815,2,3
1288,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,59.905,54.884,11,119,38.767,38.372,2,3
1289,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,57.611,25.197,0,71,314.727,388.530,2,3
1290,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,73.298,79.501,11,149,312.185,321.516,2,3
1291,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,41.374,44.539,0,131,445.291,323.032,2,3
1292,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,34.769,22.525,0,83,337.913,187.505,2,3
1293,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,50.914,38.189,5,95,454.691,493.922,2,3
1294,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,50.272,72.839,5,155,476.682,212.614,2,3
1295,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,51.098,70.504,11,149,18.944,339.292,2,3
1296,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,54.767,30.112,0,89,195.357,96.641,2,3
1297,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,74.032,44.948,11,101,384.344,365.276,2,3
1298,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,46.878,27.587,0,95,409.441,299.756,2,3
1299,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,40.181,54.781,23,107,246.046,321.604,2,3
1300,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,63.024,84.808,29,179,567.714,459.184,2,3
1301,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,32.292,72.491,0,161,524.067,53.486,2,3
1302,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,78.803,177.650,41,255,510.146,482.455,2,3
1303,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,52.290,28.447,0,95,173.356,467.491,2,3
1304,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,46.144,43.111,5,113,63.086,151.999,2,3
1305,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,67.978,60.611,5,131,20.167,374.459,2,3
1306,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,38.805,27.444,0,77,112.383,218.653,2,3
1307,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,62.382,71.679,23,173,118.663,252.355,2,3
1308,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,51.465,45.578,5,119,127.928,173.700,2,3
1309,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,68.895,100.742,17,255,60.273,79.732,2,3
1310,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.704,22.027,0,65,108.899,467.407,2,3
1311,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.851,39.553,5,77,592.355,460.093,2,3
1312,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.209,10.793,0,47,224.309,224.698,2,3
1313,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,37.246,41.581,0,101,593.005,169.094,2,3
1314,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,52.566,22.487,0,71,32.463,419.135,2,3
1315,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,42.199,35.098,0,113,527.747,550.091,2,3
1316,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,52.290,94.726,5,191,444.924,272.315,2,3
1317,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,68.895,86.276,29,179,338.320,590.895,2,3
1318,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,38.713,22.917,0,77,275.003,144.656,2,3
1319,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,74.308,78.978,5,179,71.236,529.984,2,3
1320,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,43.667,26.758,0,71,463.452,547.728,2,3
1321,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,80.546,84.982,23,161,168.998,77.826,2,3
1322,FRET_Rec.tif:132-Other:c:2/6 - Sequence 001/T7_FRET 01_021,70.822,25.299,0,71,214.773,59.406,2,3
1323,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.209,32.901,0,77,411.561,495.983,2,3
1324,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,56.786,21.150,0,65,46.744,391.358,2,3
1325,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,48.529,22.019,0,71,200.460,483.869,2,3
1326,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,78.619,82.489,17,191,308.915,605.305,2,3
1327,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,64.216,81.440,17,191,165.540,261.720,2,3
1328,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,58.896,39.262,5,89,146.015,190.979,2,3
1329,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,58.162,93.259,23,173,433.569,396.039,2,3
1330,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,53.208,45.728,11,101,424.659,73.174,2,3
1331,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,35.869,35.813,5,89,492.675,381.734,2,3
1332,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,47.704,23.246,0,71,503.549,118.528,2,3
1333,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,36.420,21.121,0,59,557.559,221.139,2,3
1334,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,49.997,72.255,23,155,532.763,469.186,2,3
1335,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,59.538,29.622,0,83,416.107,527.341,2,3
1336,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,41.190,50.982,5,113,88.954,261.757,2,3
1337,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T7_FRET 01_021,51.740,69.415,29,149,269.927,262.725,2,3
1338,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,49.905,21.460,0,65,196.947,11.341,2,3
1339,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.484,23.181,0,65,611.905,110.014,2,3
1340,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,33.668,45.057,0,101,338.407,577.891,2,3
1341,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T7_FRET 01_021,51.465,44.713,0,101,136.981,24.500,2,3
1342,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,51.006,59.054,17,125,324.178,589.497,2,4
1343,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,62.840,84.752,35,167,347.614,349.641,2,4
1344,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,47.612,36.838,5,89,50.502,459.270,2,4
1345,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,95.591,156.046,23,255,248.051,65.675,2,4
1346,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,58.162,96.950,23,203,269.835,243.250,2,4
1347,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,38.438,22.103,0,59,600.638,375.586,2,4
1348,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,71.372,123.008,47,255,340.908,388.262,2,4
1349,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,37.612,37.198,0,95,239.716,73.327,2,4
1350,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,51.281,58.678,17,113,219.857,459.523,2,4
1351,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,74.399,72.673,0,155,464.685,375.784,2,4
1352,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,45.135,36.756,5,83,599.643,15.184,2,4
1353,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,66.143,69.044,17,137,191.769,74.156,2,4
1354,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,63.116,30.853,0,101,403.325,604.641,2,4
1355,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,66.602,72.446,11,167,71.528,74.410,2,4
1356,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,90.637,128.767,29,255,566.369,13.471,2,4
1357,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.136,18.026,0,65,335.881,224.149,2,4
1358,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,41.374,11.812,0,59,448.741,143.086,2,4
1359,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,39.447,44.670,5,125,336.384,511.888,2,4
1360,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,48.988,38.159,0,113,442.728,471.872,2,4
1361,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,42.475,95.324,17,191,202.406,296.395,2,4
1362,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,69.445,51.106,5,113,435.296,173.290,2,4
1363,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,48.346,71.524,5,155,114.440,299.465,2,4
1364,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.044,30.382,0,77,179.819,261.039,2,4
1365,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,81.280,111.494,11,255,471.672,300.481,2,4
1366,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,32.934,38.095,0,89,33.025,359.399,2,4
1367,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,78.711,63.462,17,131,145.547,15.942,2,4
1368,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,55.501,98.947,17,191,511.397,176.310,2,4
1369,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,48.254,35.973,0,77,110.871,423.168,2,4
1370,FRET_Rec.tif:30-Positive:c:2/6 - Sequence 001/T12_FRET023,39.906,105.041,41,173,366.885,367.785,2,4
1371,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,66.877,80.893,17,197,96.502,25.009,2,4
1372,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,57.061,87.437,17,173,381.241,173.388,2,4
1373,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,40.823,43.490,0,143,391.581,554.871,2,4
1374,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,75.133,17.706,0,53,551.818,39.476,2,4
1375,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.319,31.486,0,125,513.664,357.062,2,4
1376,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,43.942,35.163,0,113,421.847,86.763,2,4
1377,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,34.952,83.142,23,149,242.100,58.487,2,4
1378,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.227,15.016,0,53,67.161,243.579,2,4
1379,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,114.305,156.074,11,255,131.513,428.638,2,4
1380,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.044,19.110,0,59,561.318,122.540,2,4
1381,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,49.263,61.246,17,125,507.740,571.948,2,4
1382,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,139.808,26.585,0,125,356.764,35.947,2,4
1383,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,55.226,112.003,17,227,74.788,341.496,2,4
1384,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,33.484,29.663,0,77,580.438,446.416,2,4
1385,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,56.327,27.651,0,83,498.003,175.355,2,4
1386,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.778,42.264,0,101,131.944,219.308,2,4
1387,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,50.456,36.224,0,101,514.532,438.773,2,4
1388,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,55.043,69.650,11,149,497.173,209.864,2,4
1389,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,69.170,49.379,11,101,611.818,369.475,2,4
1390,FRET_Rec.tif:51-Other:c:2/6 - Sequence 001/T12_FRET023,86.692,41.269,0,113,306.178,292.511,2,4
1391,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,49.171,24.267,0,77,118.938,133.222,2,4
1392,FRET_Rec.tif:53-Other:c:2/6 - Sequence 001/T12_FRET023,73.482,29.095,0,125,267.740,21.817,2,4
1393,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,118.617,122.239,35,239,438.744,609.863,2,4
1394,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,68.620,86.168,35,161,139.092,343.764,2,4
1395,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,43.300,5.619,0,29,404.379,346.086,2,4
1396,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,50.456,108.876,29,227,285.918,613.601,2,4
1397,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,53.300,24.997,0,77,420.402,492.186,2,4
1398,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,84.307,69.193,0,149,60.618,33.933,2,4
1399,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,36.053,24.992,0,77,468.945,238.477,2,4
1400,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,82.105,92.164,29,173,114.097,46.259,2,4
1401,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,37.154,73.444,23,149,298.105,593.588,2,4
1402,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,78.344,104.007,23,233,32.333,268.378,2,4
1403,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,56.052,45.556,5,113,52.867,413.260,2,4
1404,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,55.318,80.045,17,179,116.123,183.601,2,4
1405,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,38.071,20.836,0,59,362.825,229.094,2,4
1406,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,56.602,24.118,0,71,171.038,243.124,2,4
1407,FRET_Rec.tif:Positive:c:2/6 - Sequence 001/T12_FRET023,80.821,158.723,41,255,121.061,227.729,2,4
1408,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,35.502,31.147,0,107,183.521,338.721,2,4
1409,FRET_Rec.tif:Other:c:2/6 - Sequence 001/T12_FRET023,36.512,34.558,0,89,456.874,156.475,2,4
